LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,NAMA_KAB,NAMA_PROP
1.456,101.672,310.9,3.5,1.8,"PyQt4.QtCore.QDate(2014, 3, 10)",1507,T,9,5.1,282.5,81.6,Kota Dumai,RIAU
1.398,101.623,320.9,1,1,"PyQt4.QtCore.QDate(2014, 3, 29)",1538,T,95,5.1,280.6,25.9,Kota Dumai,RIAU
1.399,101.632,310,1,1,"PyQt4.QtCore.QDate(2014, 3, 29)",1538,T,46,5.1,280.1,14.2,Kota Dumai,RIAU
1.472,101.628,338.8,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 28)",709,A,79,5.1,303.7,64.7,Kota Dumai,RIAU
1.46,101.63,360.1,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 28)",709,A,87,5.1,304,173.6,Kota Dumai,RIAU
1.463,101.646,334.2,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 28)",709,A,55,5.1,303.9,50.9,Kota Dumai,RIAU
1.465,101.661,332.4,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 28)",709,A,21,5.1,307.9,44.3,Kota Dumai,RIAU
1.453,101.663,358.8,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 28)",709,A,99,5.1,306.2,166,Kota Dumai,RIAU
1.435,101.671,360.9,1.8,1.3,"PyQt4.QtCore.QDate(2014, 3, 28)",709,A,0,5.1,303.9,180.5,Kota Dumai,RIAU
1.412,101.633,309.1,1,1,"PyQt4.QtCore.QDate(2014, 3, 18)",1852,A,48,5.1,286.8,11.8,Kota Dumai,RIAU
